src_ip,icmp_count,icmp_rate,avg_pkt_size,iat_mean,iat_std,label
192.168.100.3,4,2.0,98.0,0.41073910395304364,0.2556475294193331,0
192.168.100.2,2,1.0,132.0,1.001746416091919,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.41064453125,0.25642403762940896,0
192.168.100.2,2,1.0,132.0,1.0023691654205322,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4100968837738037,0.25637026213847885,0
192.168.100.2,2,1.0,132.0,1.001903772354126,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4098224639892578,0.2565059051163868,0
192.168.100.2,2,1.0,132.0,1.001326322555542,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4102143446604411,0.2574350600494742,0
192.168.100.2,2,1.0,132.0,1.001466989517212,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4100497563680013,0.2574898804021725,0
192.168.100.2,2,1.0,132.0,1.0018117427825928,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4101231098175049,0.2565027225288292,0
192.168.100.2,2,1.0,132.0,1.0012836456298828,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.41061878204345703,0.2587623017984637,0
192.168.100.2,2,1.0,132.0,1.0023033618927002,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.40897003809611004,0.2567352941046535,0
192.168.100.2,2,1.0,132.0,1.0024371147155762,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.41020743052164715,0.2560028828510508,0
192.168.100.2,2,1.0,132.0,1.000579595565796,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.410370667775472,0.2561324121744687,0
192.168.100.2,2,1.0,132.0,1.0029637813568115,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4108246962229411,0.25595978018640936,0
192.168.100.2,2,1.0,132.0,1.0021333694458008,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4104610284169515,0.2556248882709687,0
192.168.100.2,2,1.0,132.0,1.0003888607025146,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4101262092590332,0.25583849900627853,0
192.168.100.2,2,1.0,132.0,1.0034563541412354,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4106310208638509,0.25634820612785736,0
192.168.100.2,2,1.0,132.0,1.0004794597625732,0.0,0
192.168.100.4,1,0.5,72.0,0.0,0.0,0
192.168.100.3,4,2.0,98.0,0.4104214509328206,0.25684284135666385,0
192.168.100.2,2,1.0,132.0,1.0014972686767578,0.0,0
192.168.100.3,4,2.0,98.0,0.4100094636281331,0.2579836404191149,0
192.168.100.2,2,1.0,132.0,1.0013725757598877,0.0,0
192.168.100.3,4,2.0,98.0,0.4093476931254069,0.25816114433970605,0
192.168.100.2,2,1.0,132.0,1.0025255680084229,0.0,0
192.168.100.3,4,2.0,98.0,0.41039490699768066,0.25705887061077093,0
192.168.100.2,2,1.0,132.0,1.0015971660614014,0.0,0
192.168.100.3,4,2.0,98.0,0.41010165214538574,0.25512472965151073,0
192.168.100.2,2,1.0,132.0,1.00119948387146,0.0,0
192.168.100.3,4,2.0,98.0,0.4101167519887288,0.2555905932609916,0
192.168.100.2,2,1.0,132.0,1.0018835067749023,0.0,0
192.168.100.3,4,2.0,98.0,0.41022880872090656,0.2576269819330774,0
192.168.100.2,2,1.0,132.0,1.0024757385253906,0.0,0
192.168.100.3,4,2.0,98.0,0.4095609982808431,0.2586811890797449,0
192.168.100.2,2,1.0,132.0,1.0016999244689941,0.0,0
192.168.100.3,4,2.0,98.0,0.409953514734904,0.25802632754285854,0
192.168.100.2,2,1.0,132.0,1.0018479824066162,0.0,0
192.168.100.3,4,2.0,98.0,0.41014401117960614,0.25720658236523336,0
192.168.100.2,2,1.0,132.0,1.0015692710876465,0.0,0
192.168.100.3,4,2.0,98.0,0.4104022979736328,0.25654400727383125,0
192.168.100.2,2,1.0,132.0,1.0018460750579834,0.0,0
192.168.100.3,4,2.0,98.0,0.40998419125874835,0.2570733871895691,0
192.168.100.2,2,1.0,132.0,1.0023062229156494,0.0,0
192.168.100.3,4,2.0,98.0,0.40961480140686035,0.2575453423672004,0
192.168.100.2,2,1.0,132.0,1.0015933513641357,0.0,0
192.168.100.4,2,1.0,112.0,0.12283086776733398,0.0,0
192.168.100.3,3,1.5,98.0,0.5009766817092896,0.27300775051116943,0
192.168.100.4,2,1.0,112.0,0.12283086776733398,0.0,0
192.168.100.2,2,1.0,132.0,1.0008461475372314,0.0,0
192.168.100.3,2,1.0,98.0,1.003382921218872,0.0,0
192.168.100.2,2,1.0,132.0,1.0025115013122559,0.0,0
192.168.100.3,2,1.0,98.0,1.00050950050354,0.0,0
192.168.100.2,1,0.5,132.0,0.0,0.0,0
192.168.100.3,2,1.0,98.0,1.0034756660461426,0.0,0
192.168.100.3,2,1.0,98.0,1.0017907619476318,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.3,2,1.0,98.0,1.001600742340088,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.3,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,0.013817310333251953,0.0,0
192.168.100.2,3,1.5,112.0,0.5009965896606445,0.4871792793273926,0
192.168.100.2,2,1.0,112.0,1.001758337020874,0.0,0
192.168.100.2,2,1.0,112.0,1.0016238689422607,0.0,0
192.168.100.2,2,1.0,112.0,1.0016188621520996,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0020394325256348,0.0,0
192.168.100.2,2,1.0,112.0,1.0022032260894775,0.0,0
192.168.100.2,2,1.0,112.0,1.002389669418335,0.0,0
192.168.100.2,2,1.0,112.0,1.0008234977722168,0.0,0
192.168.100.2,2,1.0,112.0,1.001002311706543,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0027883052825928,0.0,0
192.168.100.2,2,1.0,112.0,1.0016555786132812,0.0,0
192.168.100.2,2,1.0,112.0,1.0017845630645752,0.0,0
192.168.100.2,2,1.0,112.0,1.0017316341400146,0.0,0
192.168.100.2,2,1.0,112.0,1.00333833694458,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,112.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0018668174743652,0.0,0
192.168.100.2,2,1.0,112.0,1.0032341480255127,0.0,0
192.168.100.2,2,1.0,112.0,0.9999716281890869,0.0,0
192.168.100.2,2,1.0,112.0,1.0022530555725098,0.0,0
192.168.100.4,2,1.0,112.0,0.10162496566772461,0.0,0
192.168.100.2,2,1.0,112.0,1.0023095607757568,0.0,0
192.168.100.4,2,1.0,112.0,0.10162496566772461,0.0,0
192.168.100.2,2,1.0,112.0,1.0014939308166504,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,0.01800060272216797,0.0,0
192.168.100.2,3,1.5,112.0,0.5006595849990845,0.4826589822769165,0
192.168.100.2,2,1.0,112.0,1.0014631748199463,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0014255046844482,0.0,0
192.168.100.2,2,1.0,112.0,1.0019440650939941,0.0,0
192.168.100.2,2,1.0,112.0,1.0019862651824951,0.0,0
192.168.100.2,2,1.0,112.0,1.002995491027832,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0018908977508545,0.0,0
192.168.100.2,2,1.0,112.0,1.0018858909606934,0.0,0
192.168.100.2,2,1.0,112.0,1.0020160675048828,0.0,0
192.168.100.2,2,1.0,112.0,1.0015110969543457,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0021114349365234,0.0,0
192.168.100.2,2,1.0,112.0,1.0021851062774658,0.0,0
192.168.100.2,2,1.0,112.0,1.0009536743164062,0.0,0
192.168.100.2,2,1.0,112.0,1.0017070770263672,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0021867752075195,0.0,0
192.168.100.2,2,1.0,112.0,1.003878116607666,0.0,0
192.168.100.2,2,1.0,112.0,0.9998421669006348,0.0,0
192.168.100.2,2,1.0,112.0,1.0019598007202148,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,112.0,1.0022454261779785,0.0,0
192.168.100.2,1,0.5,112.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,2,1.0,131.0,0.01592278480529785,0.0,0
192.168.100.2,3,1.5,131.0,0.500708818435669,0.4847860336303711,0
192.168.100.2,2,1.0,131.0,1.0022351741790771,0.0,0
192.168.100.2,2,1.0,131.0,1.0018157958984375,0.0,0
192.168.100.2,2,1.0,131.0,1.0018525123596191,0.0,0
192.168.100.2,2,1.0,131.0,1.001236915588379,0.0,0
192.168.100.2,2,1.0,131.0,1.002556562423706,0.0,0
192.168.100.2,2,1.0,131.0,1.0018434524536133,0.0,0
192.168.100.2,2,1.0,131.0,1.0007174015045166,0.0,0
192.168.100.2,2,1.0,131.0,1.002357006072998,0.0,0
192.168.100.2,2,1.0,131.0,1.0022356510162354,0.0,0
192.168.100.2,2,1.0,131.0,1.0010955333709717,0.0,0
192.168.100.2,2,1.0,131.0,1.0013728141784668,0.0,0
192.168.100.2,2,1.0,131.0,1.0026023387908936,0.0,0
192.168.100.2,2,1.0,131.0,1.0022947788238525,0.0,0
192.168.100.2,2,1.0,131.0,1.0016875267028809,0.0,0
192.168.100.2,2,1.0,131.0,1.0016942024230957,0.0,0
192.168.100.2,2,1.0,131.0,1.0023531913757324,0.0,0
192.168.100.2,2,1.0,131.0,1.0025928020477295,0.0,0
192.168.100.2,2,1.0,131.0,1.0011866092681885,0.0,0
192.168.100.2,2,1.0,131.0,1.0025646686553955,0.0,0
192.168.100.2,2,1.0,131.0,1.0038659572601318,0.0,0
192.168.100.2,1,0.5,131.0,0.0,0.0,0
192.168.100.4,2,1.0,98.0,0.012708187103271484,0.0,0
192.168.100.4,2,1.0,98.0,0.012708187103271484,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.4,1,0.5,98.0,0.0,0.0,0
192.168.100.2,98,49.0,98.0,0.009994914851237819,0.008098066327428485,1
192.168.100.4,20,10.0,1514.0,0.05081048764680561,0.0010120892825038624,1
192.168.100.2,200,100.0,98.0,0.009988301962464299,0.009385473547988606,1
192.168.100.4,40,20.0,1514.0,0.05087486902872721,0.007514230415671957,1
192.168.100.4,40,20.0,1514.0,0.05086428691179325,0.007503509187954746,1
192.168.100.2,199,99.5,98.0,0.009950926809599905,0.00944596691549476,1
192.168.100.2,200,100.0,98.0,0.009994591899852657,0.00819362999418497,1
192.168.100.4,40,20.0,1514.0,0.05085879717117701,0.0010988893071600964,1
192.168.100.2,200,100.0,98.0,0.00999955795518118,0.008807604099176454,1
192.168.100.4,39,19.5,1514.0,0.050832227656715794,0.0025375166253275624,1
192.168.100.2,202,101.0,98.0,0.009882555672185338,0.008626164386713916,1
192.168.100.4,39,19.5,1514.0,0.050919601791783384,0.0025030634852310834,1
192.168.100.2,200,100.0,98.0,0.00998599085975532,0.007771946116348187,1
192.168.100.4,39,19.5,1514.0,0.050882659460368906,0.0011163233629527607,1
192.168.100.2,199,99.5,98.0,0.009932266341315376,0.007960704213584824,1
192.168.100.4,39,19.5,1514.0,0.05089235305786133,0.0009617300812050392,1
192.168.100.2,200,100.0,98.0,0.010024420580073218,0.008063568373396359,1
192.168.100.4,40,20.0,1514.0,0.0509031002338116,0.0008310580225621827,1
192.168.100.2,200,100.0,98.0,0.010004691742173392,0.008234383522797484,1
192.168.100.4,40,20.0,1514.0,0.05086838282071627,0.0009838324429253375,1
192.168.100.2,200,100.0,98.0,0.010001222092901642,0.008201568204974979,1
192.168.100.4,40,20.0,1514.0,0.05080076364370493,0.0009676742761412612,1
192.168.100.2,202,101.0,98.0,0.009870481728321284,0.008074834761205556,1
192.168.100.4,39,19.5,1514.0,0.05084926203677529,0.0008464615052967531,1
192.168.100.2,201,100.5,98.0,0.009849656820297242,0.007892504393423455,1
192.168.100.4,39,19.5,1514.0,0.05087818597492419,0.001323384582874173,1
192.168.100.2,199,99.5,98.0,0.009957389398054644,0.007649143249642623,1
192.168.100.4,39,19.5,1514.0,0.050905359418768635,0.0014173539879592265,1
192.168.100.2,199,99.5,98.0,0.010062643975922556,0.008259635119625014,1
192.168.100.4,39,19.5,1514.0,0.050813216912119014,0.0010512683711161868,1
192.168.100.2,201,100.5,98.0,0.009932324886322022,0.008260638116706921,1
192.168.100.4,39,19.5,1514.0,0.050796489966543096,0.001003381339577195,1
192.168.100.2,201,100.5,98.0,0.009978326559066773,0.008461803696801109,1
192.168.100.4,39,19.5,1514.0,0.05083790578340229,0.0009360884233150195,1
192.168.100.2,200,100.0,98.0,0.010023021218764722,0.00852172242167007,1
192.168.100.4,40,20.0,1514.0,0.05088405120067108,0.0008261472735470746,1
192.168.100.2,200,100.0,98.0,0.010005823930903296,0.008443013747859706,1
192.168.100.4,39,19.5,1514.0,0.050830872435318794,0.0009075045718217718,1
192.168.100.2,202,101.0,98.0,0.0099083452082392,0.00826515208824216,1
192.168.100.4,39,19.5,1514.0,0.05083570354863217,0.0010672399640727639,1
192.168.100.2,201,100.5,98.0,0.00989267110824585,0.008131077611542964,1
192.168.100.4,39,19.5,1514.0,0.05089682026913291,0.0011193309154832404,1
192.168.100.4,40,20.0,1514.0,0.0509037665831737,0.001037339931892817,1
192.168.100.2,199,99.5,98.0,0.009967486063639322,0.008251438860501458,1
192.168.100.2,200,100.0,98.0,0.010004824729421031,0.008482216678351771,1
192.168.100.4,40,20.0,1514.0,0.05086069229321602,0.001080632094194348,1
192.168.100.2,199,99.5,98.0,0.009937204495824949,0.00841999997119127,1
192.168.100.4,39,19.5,1514.0,0.05085793294404682,0.0010035748601259532,1
192.168.100.4,40,20.0,1514.0,0.05091999738644331,0.0008261443238652148,1
192.168.100.2,199,99.5,98.0,0.010027761411185216,0.007909265820088981,1
192.168.100.2,199,99.5,98.0,0.010004941863243026,0.00799128162592369,1
192.168.100.4,40,20.0,1514.0,0.05076148571112217,0.0009311495881663126,1
192.168.100.2,202,101.0,98.0,0.009865948216832099,0.007986322562855003,1
192.168.100.4,40,20.0,1514.0,0.050723931728265226,0.0009337013210576287,1
192.168.100.2,200,100.0,98.0,0.009997539184800345,0.008346962753769054,1
192.168.100.4,39,19.5,1514.0,0.05077488798844187,0.0008488665611870376,1
192.168.100.2,201,100.5,98.0,0.009907870292663575,0.008535679865074582,1
192.168.100.4,39,19.5,1514.0,0.050736308097839355,0.0008644576161822309,1
192.168.100.2,201,100.5,98.0,0.009934526681900025,0.008268436458735741,1
192.168.100.4,39,19.5,1514.0,0.05075591488888389,0.0008628711546533756,1
192.168.100.2,199,99.5,98.0,0.009982705116271973,0.008397273696074946,1
192.168.100.4,39,19.5,1514.0,0.050700124941374124,0.0007880478982595729,1
192.168.100.2,201,100.5,98.0,0.00995234489440918,0.008461325990283179,1
192.168.100.4,39,19.5,1514.0,0.05069636043749357,0.0007881039717498753,1
192.168.100.4,40,20.0,1514.0,0.05071030518947504,0.0008492358810365624,1
192.168.100.2,200,100.0,98.0,0.00999610028674255,0.008258767356918497,1
192.168.100.2,200,100.0,98.0,0.0100018235307243,0.008076612399577573,1
192.168.100.4,40,20.0,1514.0,0.05081030038686899,0.000990301575268732,1
192.168.100.2,200,100.0,98.0,0.010006607477389389,0.008671853105367914,1
192.168.100.4,39,19.5,1514.0,0.050811767578125,0.004703090212068577,1
192.168.100.2,201,100.5,98.0,0.009899297952651978,0.008899966367009463,1
192.168.100.4,39,19.5,1514.0,0.050669463057267036,0.004690951954294617,1
192.168.100.2,201,100.5,98.0,0.009913123846054077,0.008669499765554355,1
192.168.100.4,39,19.5,1514.0,0.05070496232886063,0.0009031692333943149,1
192.168.100.4,40,20.0,1514.0,0.05077594977158766,0.0006712306953224681,1
192.168.100.2,199,99.5,98.0,0.010026182791199347,0.008756611454198576,1
192.168.100.2,199,99.5,98.0,0.01000438675735936,0.008617421965744004,1
192.168.100.4,40,20.0,1514.0,0.05082235580835587,0.0009939949714893928,1
192.168.100.2,200,100.0,98.0,0.010003310352114577,0.008395878166221839,1
192.168.100.4,40,20.0,1514.0,0.05082241082802797,0.0010342251232288218,1
192.168.100.2,202,101.0,98.0,0.009869500772276921,0.008162801947253214,1
192.168.100.4,40,20.0,1514.0,0.050755843138083435,0.0009644101185687334,1
192.168.100.2,202,101.0,98.0,0.009882932871728395,0.008130972340783952,1
192.168.100.4,39,19.5,1514.0,0.05081212520599365,0.0009866144975129824,1
192.168.100.2,201,100.5,98.0,0.009917670488357544,0.008157281429125748,1
192.168.100.4,39,19.5,1514.0,0.050828199637563604,0.0010402258522574466,1
192.168.100.2,199,99.5,98.0,0.009985106159942319,0.0076002588761000635,1
192.168.100.4,39,19.5,1514.0,0.05089647518961053,0.0009749068407646344,1
192.168.100.4,40,20.0,1514.0,0.05088040767571865,0.000913720994209035,1
192.168.100.2,199,99.5,98.0,0.009984007989517365,0.007462189322324679,1
192.168.100.2,199,99.5,98.0,0.010002690132218177,0.008104610414702486,1
192.168.100.4,40,20.0,1514.0,0.05077860905573918,0.0009344775865960036,1
192.168.100.2,202,101.0,98.0,0.009903840164640057,0.008120605835419403,1
192.168.100.4,39,19.5,1514.0,0.05076706409454346,0.0008890334580721073,1
192.168.100.2,201,100.5,98.0,0.009914227724075318,0.00842159058082391,1
192.168.100.4,39,19.5,1514.0,0.05073898716976768,0.0008337191742010723,1
192.168.100.2,201,100.5,98.0,0.009898413419723511,0.0075574649614178575,1
192.168.100.4,39,19.5,1514.0,0.050775113858674704,0.0008689751625033605,1
192.168.100.4,40,20.0,1514.0,0.05072383391551483,0.0009491761261740341,1
192.168.100.2,198,99.0,98.0,0.009931634525357164,0.00719691837256123,1
192.168.100.2,200,100.0,98.0,0.010016042383471925,0.008145553694560647,1
192.168.100.4,40,20.0,1514.0,0.050768399849916115,0.000917620601329471,1
192.168.100.2,202,101.0,98.0,0.00989625347194387,0.007743538112277802,1
192.168.100.4,40,20.0,1514.0,0.050829159907805614,0.0008562261455969625,1
192.168.100.2,202,101.0,98.0,0.009908093741877162,0.008620517645636629,1
192.168.100.4,39,19.5,1514.0,0.05114662019830001,0.0021664173701888625,1
192.168.100.2,202,101.0,98.0,0.009922921954102777,0.008605853131709237,1
192.168.100.4,39,19.5,1514.0,0.05084337058820223,0.003250455830117898,1
192.168.100.2,199,99.5,98.0,0.010053598519527552,0.008126138557833625,1
192.168.100.4,39,19.5,1514.0,0.050778470541301524,0.0013784345884286387,1
192.168.100.4,40,20.0,1514.0,0.05075635665502304,0.0011843264258871965,1
192.168.100.2,199,99.5,98.0,0.010036859849486688,0.008050933160843394,1
192.168.100.2,202,101.0,98.0,0.009893623750601242,0.008088524453864324,1
192.168.100.4,39,19.5,1514.0,0.05086214291421991,0.0007746896843554412,1
192.168.100.2,202,101.0,98.0,0.00988957419324277,0.008769705978931085,1
192.168.100.4,39,19.5,1514.0,0.05083291154158743,0.0008959988896227252,1
192.168.100.2,201,100.5,98.0,0.009933689832687378,0.008349023337703066,1
192.168.100.4,39,19.5,1514.0,0.050783163622805945,0.000964249216622744,1
192.168.100.4,40,20.0,1514.0,0.05064714871920072,0.000923755946646587,1
192.168.100.2,200,100.0,98.0,0.009936369843219392,0.007703640795955785,1
192.168.100.2,199,99.5,98.0,0.010003847305220788,0.007838726964707663,1
192.168.100.4,40,20.0,1514.0,0.05083655088375776,0.0008484782122927994,1
192.168.100.2,200,100.0,98.0,0.00999817896128899,0.00778736206788348,1
192.168.100.4,39,19.5,1514.0,0.05087321682980186,0.0007991751102668174,1
192.168.100.2,201,100.5,98.0,0.009898229837417602,0.007845181562802134,1
192.168.100.4,39,19.5,1514.0,0.05086467768016614,0.0006550969843758949,1
192.168.100.2,202,101.0,98.0,0.009905401153944025,0.00799278179377369,1
192.168.100.4,39,19.5,1514.0,0.05080711214165939,0.0008080044370708133,1
192.168.100.2,199,99.5,98.0,0.009994929487054998,0.00834985696318073,1
192.168.100.4,39,19.5,1514.0,0.05081457213351601,0.006020991552000912,1
192.168.100.2,201,100.5,98.0,0.009991339445114135,0.008119787587040175,1
192.168.100.4,39,19.5,1514.0,0.05085727415586773,0.00600376613773886,1
192.168.100.2,199,99.5,98.0,0.0100039303904832,0.00724504548185802,1
192.168.100.4,40,20.0,1514.0,0.050849235974825345,0.0009301276659083744,1
192.168.100.2,200,100.0,98.0,0.009998842699443875,0.007615376145491373,1
192.168.100.4,40,20.0,1514.0,0.05084115419632349,0.0010019362686280915,1
192.168.100.2,202,101.0,98.0,0.009900329124868212,0.007781017616286298,1
192.168.100.4,39,19.5,1514.0,0.05079940745705053,0.0008636685727703106,1
192.168.100.2,201,100.5,98.0,0.009915803670883178,0.007770487264589126,1
192.168.100.4,39,19.5,1514.0,0.05067423770302221,0.0008922877180498387,1
192.168.100.2,201,100.5,98.0,0.009966123104095458,0.007753589365490319,1
192.168.100.4,39,19.5,1514.0,0.05065541518361945,0.0008394933373825076,1
192.168.100.4,40,20.0,1514.0,0.05086206167172163,0.0009170660426714184,1
192.168.100.2,198,99.0,98.0,0.009941035720902651,0.007612883031850045,1
192.168.100.2,200,100.0,98.0,0.010046628252345712,0.008117741824007998,1
192.168.100.4,40,20.0,1514.0,0.050780247419308394,0.0010296493942745834,1
192.168.100.2,202,101.0,98.0,0.00988632529529173,0.007809122217437718,1
192.168.100.4,40,20.0,1514.0,0.0507819102360652,0.0007371766427131576,1
192.168.100.4,40,20.0,1514.0,0.05067633359860151,0.0007550082873260256,1
192.168.100.2,198,99.0,98.0,0.009942569103337786,0.008089552490030164,1
192.168.100.2,200,100.0,98.0,0.009997158194307108,0.008543143986578721,1
192.168.100.4,40,20.0,1514.0,0.05076338083316118,0.0006296262829475693,1
192.168.100.2,202,101.0,98.0,0.009885951654234929,0.008677884517147254,1
192.168.100.4,39,19.5,1514.0,0.05092648455971166,0.0005769102435765546,1
192.168.100.2,202,101.0,98.0,0.009875065058618043,0.007960421545183621,1
192.168.100.4,39,19.5,1514.0,0.05090433672854775,0.000706067079723433,1
192.168.100.2,199,99.5,98.0,0.01003566775659118,0.007981581041613886,1
192.168.100.4,39,19.5,1514.0,0.05077725962588662,0.0008225298593763461,1
192.168.100.2,201,100.5,98.0,0.009996618032455445,0.00829595676504925,1
192.168.100.4,39,19.5,1514.0,0.0507764502575523,0.0008390518630017131,1
192.168.100.2,201,100.5,98.0,0.009995073080062866,0.008080339716018408,1
192.168.100.4,39,19.5,1514.0,0.05071905412172016,0.0010218990686025275,1
192.168.100.2,199,99.5,98.0,0.00997532738579644,0.008180585470266177,1
192.168.100.4,39,19.5,1514.0,0.050771888933683694,0.0009604208687448092,1
192.168.100.2,200,100.0,98.0,0.01002313623476268,0.00823519534874497,1
192.168.100.4,40,20.0,1514.0,0.05095800375327086,0.0010017239444217077,1
192.168.100.2,200,100.0,98.0,0.00999889182085967,0.00806311609790035,1
192.168.100.4,40,20.0,1514.0,0.05093056116348658,0.0008295216203542611,1
192.168.100.2,202,101.0,98.0,0.00990992992078487,0.00828493744356417,1
192.168.100.4,39,19.5,1514.0,0.050789563279402886,0.0008998393696781769,1
192.168.100.2,201,100.5,98.0,0.00989401936531067,0.008116523992148605,1
192.168.100.4,39,19.5,1514.0,0.05080489108436986,0.0011670630098033843,1
192.168.100.4,40,20.0,1514.0,0.050717506653223283,0.0012989719961468108,1
192.168.100.2,199,99.5,98.0,0.009944062040309714,0.008093670057062054,1
192.168.100.2,200,100.0,98.0,0.01001263383644909,0.008293523737264706,1
192.168.100.4,39,19.5,1514.0,0.050709435814305356,0.00099773906299969,1
192.168.100.2,199,99.5,98.0,0.010006497604678375,0.008114099391554599,1
192.168.100.4,40,20.0,1514.0,0.050745028715867266,0.0009892328235064703,1
192.168.100.2,201,100.5,98.0,0.00996016502380371,0.008169143221322672,1
192.168.100.4,39,19.5,1514.0,0.05072308214087235,0.0010082778598751916,1
192.168.100.2,199,99.5,98.0,0.01000418807521011,0.00805160336711633,1
192.168.100.4,40,20.0,1514.0,0.050744826977069564,0.000941280549107706,1
192.168.100.2,199,99.5,98.0,0.009999531688112202,0.008556980845237941,1
192.168.100.4,40,20.0,1514.0,0.05075869804773575,0.0010675073174060046,1
192.168.100.2,202,101.0,98.0,0.00987129780783582,0.008387754760438156,1
192.168.100.4,40,20.0,1514.0,0.05078731439052484,0.001136634119338249,1
192.168.100.2,201,100.5,98.0,0.009904632568359375,0.008242834662370217,1
192.168.100.4,39,19.5,1514.0,0.050784249054758174,0.0009948500833161047,1
192.168.100.2,202,101.0,98.0,0.009919837932681563,0.008518935186219061,1
192.168.100.4,39,19.5,1514.0,0.05081369374927722,0.007734217956866635,1
192.168.100.2,199,99.5,98.0,0.009926854962050313,0.008159251896232013,1
192.168.100.4,39,19.5,1514.0,0.05088081485346744,0.00773687542739644,1
192.168.100.2,199,99.5,98.0,0.009993229249511102,0.007930646782992313,1
192.168.100.4,40,20.0,1514.0,0.05081534385681152,0.0008766118273016716,1
192.168.100.2,200,100.0,98.0,0.00999775124554658,0.00819250380411182,1
192.168.100.4,40,20.0,1514.0,0.05081623028486203,0.0008906380452856805,1
192.168.100.2,202,101.0,98.0,0.009904441548817193,0.008018433817638084,1
192.168.100.4,39,19.5,1514.0,0.05086385576348556,0.0008381507202231218,1
